00:24:26 [INFO] Opening target process: csgo.exe
10:06:39 [INFO] Found signature: dwViewMatrix => 0x4DEECB4
10:06:39 [INFO] Found signature: dwWeaponTable => 0x525C534
10:06:39 [INFO] Found signature: dwWeaponTableIndex => 0x326C
10:06:39 [INFO] Found signature: dwYawPtr => 0xDEC910
10:06:39 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF2380
10:06:39 [INFO] Found signature: dwbSendPackets => 0xDCF92
10:06:39 [INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
10:06:39 [INFO] Found signature: m_pStudioHdr => 0x2950
10:06:39 [INFO] Found signature: m_yawClassPtr => 0xDEC910
10:06:39 [INFO] Found signature: m_pitchClassPtr => 0x5236FB0
10:06:39 [INFO] Found signature: interface_engine_cvar => 0x3FA9C
10:06:39 [INFO] Found signature: convar_name_hash_table => 0x301A0
10:06:39 [INFO] Found signature: m_bDormant => 0xED
10:06:39 [INFO] Found signature: model_ambient_min => 0x5A118C
10:06:39 [INFO] Found signature: set_abs_angles => 0x1E5C50
10:06:39 [INFO] Found signature: set_abs_origin => 0x1E5A90
10:06:39 [INFO] Found signature: is_c4_owner => 0x3E5500
10:06:39 [INFO] Found signature: force_update_spectator_glow => 0x3D7CFA
10:06:39 [INFO] Found signature: anim_overlays => 0x2990
10:06:39 [INFO] Found signature: m_flSpawnTime => 0x103C0
10:06:39 [INFO] Found signature: find_hud_element => 0x35A0E560
10:06:39 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
10:06:39 [INFO] Finished signature scanning: 58/58 items successful
10:06:39 [INFO] Starting netvar scanning: 94 items
10:06:39 [INFO] Found netvar: m_ArmorValue => 0x117CC
10:06:39 [INFO] Found netvar: m_Collision => 0x320
10:06:39 [INFO] Found netvar: m_CollisionGroup => 0x474
10:06:39 [INFO] Found netvar: m_Local => 0x2FCC
10:06:39 [INFO] Found netvar: m_MoveType => 0x25B
10:06:39 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
10:06:39 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
10:06:39 [INFO] Found netvar: m_aimPunchAngle => 0x303C
10:06:39 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
10:06:39 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
10:06:39 [INFO] Found netvar: m_bHasDefuser => 0x117DC
10:06:39 [INFO] Found netvar: m_bHasHelmet => 0x117C0
10:06:39 [INFO] Found netvar: m_bInReload => 0x3248
10:06:39 [INFO] Found netvar: m_bIsDefusing => 0x997C
10:06:39 [INFO] Found netvar: m_bIsScoped => 0x9974
10:06:39 [INFO] Found netvar: m_bSpotted => 0x93D
10:06:39 [INFO] Found netvar: m_bSpottedByMask => 0x980
10:06:39 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
10:06:39 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
10:06:39 [INFO] Found netvar: m_fFlags => 0x104
10:06:39 [INFO] Found netvar: m_hViewModel => 0x3308
10:06:39 [INFO] Found netvar: m_flFallbackWear => 0x31E0
10:06:39 [INFO] Found netvar: m_flFlashDuration => 0x10470
10:06:39 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
10:06:39 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
10:06:39 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
10:06:39 [INFO] Found netvar: m_hMyWeapons => 0x2F08
10:06:39 [INFO] Found netvar: m_hObserverTarget => 0x339C
10:06:39 [INFO] Found netvar: m_hOwner => 0x29DC
10:06:39 [INFO] Found netvar: m_hOwnerEntity => 0x14C
10:06:39 [INFO] Found netvar: m_iAccountID => 0x2FD8
10:06:39 [INFO] Found netvar: m_iClip1 => 0x3274
10:06:39 [INFO] Found netvar: m_zoomLevel => 0x33E0
10:06:39 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
10:06:39 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
10:06:39 [INFO] Found netvar: m_iCrosshairId => 0x117DC
10:06:39 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
10:06:39 [INFO] Found netvar: m_iFOVStart => 0x31F8
10:06:39 [INFO] Found netvar: m_iGlowIndex => 0x10470
10:06:39 [INFO] Found netvar: m_iHealth => 0x100
10:06:39 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
10:06:39 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
10:06:39 [INFO] Found netvar: m_iObserverMode => 0x3388
10:06:39 [INFO] Found netvar: m_iShotsFired => 0x103E0
10:06:39 [INFO] Found netvar: m_iState => 0x3268
10:06:39 [INFO] Found netvar: m_iTeamNum => 0xF4
10:06:39 [INFO] Found netvar: m_lifeState => 0x25F
10:06:39 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
10:06:39 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
10:06:39 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
10:06:39 [INFO] Found netvar: m_iDefaultFOV => 0x333C
10:06:39 [INFO] Found netvar: m_iFOV => 0x31F4
10:06:39 [INFO] Found netvar: m_nForceBone => 0x268C
10:06:39 [INFO] Found netvar: m_nTickBase => 0x3440
10:06:39 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
10:06:39 [INFO] Found netvar: m_szCustomName => 0x304C
10:06:39 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
10:06:39 [INFO] Found netvar: m_vecOrigin => 0x138
10:06:39 [INFO] Found netvar: m_vecVelocity => 0x114
10:06:39 [INFO] Found netvar: m_vecViewOffset => 0x108
10:06:39 [INFO] Found netvar: m_viewPunchAngle => 0x3030
10:06:39 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
10:06:39 [INFO] Found netvar: m_clrRender => 0x70
10:06:39 [INFO] Found netvar: m_bBombTicking => 0x2990
10:06:39 [INFO] Found netvar: m_bBombDefused => 0x29C0
10:06:39 [INFO] Found netvar: m_flC4Blow => 0x29A0
10:06:39 [INFO] Found netvar: m_hBombDefuser => 0x29C4
10:06:39 [INFO] Found netvar: m_flTimerLength => 0x29A4
10:06:39 [INFO] Found netvar: m_flDefuseLength => 0x29B8
10:06:39 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
10:06:39 [INFO] Found netvar: m_nBombSite => 0x2994
10:06:39 [INFO] Found netvar: cs_gamerules_data => 0x0
10:06:39 [INFO] Found netvar: m_SurvivalRules => 0xD00
10:06:39 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
10:06:39 [INFO] Found netvar: m_bIsValveDS => 0x7C
10:06:39 [INFO] Found netvar: m_bFreezePeriod => 0x20
10:06:39 [INFO] Found netvar: m_bBombPlanted => 0x9A5
10:06:39 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
10:06:39 [INFO] Found netvar: m_flSimulationTime => 0x268
10:06:39 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
10:06:39 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
10:06:39 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
10:06:39 [INFO] Found netvar: m_flNextAttack => 0x2D80
10:06:39 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
10:06:39 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
10:06:39 [INFO] Found netvar: m_bStartedArming => 0x3400
10:06:39 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
10:06:39 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
10:06:39 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
10:06:39 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
10:06:39 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
10:06:39 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
10:06:39 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
10:06:39 [INFO] Found netvar: m_nModelIndex => 0x258
10:06:39 [INFO] Finished netvar scanning: 94/94 items successful
10:21:54 [INFO] Opening target process: csgo.exe
10:21:54 [INFO] Starting signature scanning: 58 items
10:21:54 [INFO] Found signature: dwClientState => 0x59F194
10:21:54 [INFO] Found signature: dwClientState_GetLocalPlayer => 0x180
10:21:54 [INFO] Found signature: dwClientState_IsHLTV => 0x4D48
10:21:54 [INFO] Found signature: dwClientState_Map => 0x28C
10:21:54 [INFO] Found signature: dwClientState_MapDirectory => 0x188
10:21:54 [INFO] Found signature: dwClientState_MaxPlayer => 0x388
10:21:54 [INFO] Found signature: dwClientState_PlayerInfo => 0x52C0
10:21:54 [INFO] Found signature: dwClientState_State => 0x108
10:21:54 [INFO] Found signature: dwClientState_ViewAngles => 0x4D90
10:21:54 [INFO] Found signature: clientstate_delta_ticks => 0x174
10:21:54 [INFO] Found signature: clientstate_last_outgoing_command => 0x4D2C
10:21:54 [INFO] Found signature: clientstate_choked_commands => 0x4D30
10:21:54 [INFO] Found signature: clientstate_net_channel => 0x9C
10:21:54 [INFO] Found signature: dwEntityList => 0x4DFDE84
10:21:54 [INFO] Found signature: dwForceAttack => 0x322BC8C
10:21:54 [INFO] Found signature: dwForceAttack2 => 0x322BC98
10:21:54 [INFO] Found signature: dwForceBackward => 0x322BCC8
10:21:54 [INFO] Found signature: dwForceForward => 0x322BCBC
10:21:54 [INFO] Found signature: dwForceJump => 0x52B9C0C
10:21:54 [INFO] Found signature: dwForceLeft => 0x322BCD4
10:21:54 [INFO] Found signature: dwForceRight => 0x322BCE0
10:21:54 [INFO] Found signature: dwGameDir => 0x63AD80
10:21:54 [INFO] Found signature: dwGameRulesProxy => 0x532D43C
10:21:54 [INFO] Found signature: dwGetAllClasses => 0xE09FDC
10:21:54 [INFO] Found signature: dwGlobalVars => 0x59EE58
10:21:54 [INFO] Found signature: dwGlowObjectManager => 0x5358958
10:21:54 [INFO] Found signature: dwInput => 0x525B458
10:21:54 [INFO] Found signature: dwInterfaceLinkList => 0x999E44
10:21:54 [INFO] Found signature: dwLocalPlayer => 0xDE8964
10:21:54 [INFO] Found signature: dwMouseEnable => 0x52370B8
10:21:54 [INFO] Found signature: dwMouseEnablePtr => 0x5237088
10:21:54 [INFO] Found signature: dwPlayerResource => 0x322A030
10:21:54 [INFO] Found signature: dwRadarBase => 0x523495C
10:21:54 [INFO] Found signature: dwSensitivity => 0xDECB80
10:21:54 [INFO] Found signature: dwSensitivityPtr => 0xDECB80
10:21:54 [INFO] Found signature: dwSetClanTag => 0x8DA80
10:21:54 [INFO] Found signature: dwViewMatrix => 0x4DEECB4
10:21:54 [INFO] Found signature: dwWeaponTable => 0x525C534
10:21:54 [INFO] Found signature: dwWeaponTableIndex => 0x326C
10:21:54 [INFO] Found signature: dwYawPtr => 0xDEC910
10:21:54 [INFO] Found signature: dwZoomSensitivityRatioPtr => 0xDF2380
10:21:54 [INFO] Found signature: dwbSendPackets => 0xDCF92
10:21:54 [INFO] Found signature: dwppDirect3DDevice9 => 0xA62C0
10:21:54 [INFO] Found signature: m_pStudioHdr => 0x2950
10:21:54 [INFO] Found signature: m_yawClassPtr => 0xDEC910
10:21:54 [INFO] Found signature: m_pitchClassPtr => 0x5236FB0
10:21:54 [INFO] Found signature: interface_engine_cvar => 0x3FA9C
10:21:54 [INFO] Found signature: convar_name_hash_table => 0x301A0
10:21:54 [INFO] Found signature: m_bDormant => 0xED
10:21:54 [INFO] Found signature: model_ambient_min => 0x5A118C
10:21:54 [INFO] Found signature: set_abs_angles => 0x1E5C50
10:21:54 [INFO] Found signature: set_abs_origin => 0x1E5A90
10:21:54 [INFO] Found signature: is_c4_owner => 0x3E5500
10:21:54 [INFO] Found signature: force_update_spectator_glow => 0x3D7CFA
10:21:54 [INFO] Found signature: anim_overlays => 0x2990
10:21:54 [INFO] Found signature: m_flSpawnTime => 0x103C0
10:21:54 [INFO] Found signature: find_hud_element => 0x38E8E560
10:21:54 [INFO] Found signature: m_bIsLocalPlayer => 0x3628
10:21:54 [INFO] Finished signature scanning: 58/58 items successful
10:21:54 [INFO] Starting netvar scanning: 94 items
10:21:54 [INFO] Found netvar: m_ArmorValue => 0x117CC
10:21:54 [INFO] Found netvar: m_Collision => 0x320
10:21:54 [INFO] Found netvar: m_CollisionGroup => 0x474
10:21:54 [INFO] Found netvar: m_Local => 0x2FCC
10:21:54 [INFO] Found netvar: m_MoveType => 0x25B
10:21:54 [INFO] Found netvar: m_OriginalOwnerXuidHigh => 0x31D4
10:21:54 [INFO] Found netvar: m_OriginalOwnerXuidLow => 0x31D0
10:21:54 [INFO] Found netvar: m_aimPunchAngle => 0x303C
10:21:54 [INFO] Found netvar: m_aimPunchAngleVel => 0x3048
10:21:54 [INFO] Found netvar: m_bGunGameImmunity => 0x9990
10:21:54 [INFO] Found netvar: m_bHasDefuser => 0x117DC
10:21:54 [INFO] Found netvar: m_bHasHelmet => 0x117C0
10:21:54 [INFO] Found netvar: m_bInReload => 0x3248
10:21:54 [INFO] Found netvar: m_bIsDefusing => 0x997C
10:21:54 [INFO] Found netvar: m_bIsScoped => 0x9974
10:21:54 [INFO] Found netvar: m_bSpotted => 0x93D
10:21:54 [INFO] Found netvar: m_bSpottedByMask => 0x980
10:21:54 [INFO] Found netvar: m_dwBoneMatrix => 0x268C
10:21:54 [INFO] Found netvar: m_fAccuracyPenalty => 0x3340
10:21:54 [INFO] Found netvar: m_fFlags => 0x104
10:21:54 [INFO] Found netvar: m_hViewModel => 0x3308
10:21:54 [INFO] Found netvar: m_flFallbackWear => 0x31E0
10:21:54 [INFO] Found netvar: m_flFlashDuration => 0x10470
10:21:54 [INFO] Found netvar: m_flFlashMaxAlpha => 0x1046C
10:21:54 [INFO] Found netvar: m_flNextPrimaryAttack => 0x3248
10:21:54 [INFO] Found netvar: m_hActiveWeapon => 0x2F08
10:21:54 [INFO] Found netvar: m_hMyWeapons => 0x2F08
10:21:54 [INFO] Found netvar: m_hObserverTarget => 0x339C
10:21:54 [INFO] Found netvar: m_hOwner => 0x29DC
10:21:54 [INFO] Found netvar: m_hOwnerEntity => 0x14C
10:21:54 [INFO] Found netvar: m_iAccountID => 0x2FD8
10:21:54 [INFO] Found netvar: m_iClip1 => 0x3274
10:21:54 [INFO] Found netvar: m_zoomLevel => 0x33E0
10:21:54 [INFO] Found netvar: m_iCompetitiveRanking => 0x1A84
10:21:54 [INFO] Found netvar: m_iCompetitiveWins => 0x1B88
10:21:54 [INFO] Found netvar: m_iCrosshairId => 0x117DC
10:21:54 [INFO] Found netvar: m_iEntityQuality => 0x2FBC
10:21:54 [INFO] Found netvar: m_iFOVStart => 0x31F8
10:21:54 [INFO] Found netvar: m_iGlowIndex => 0x10470
10:21:54 [INFO] Found netvar: m_iHealth => 0x100
10:21:54 [INFO] Found netvar: m_iItemDefinitionIndex => 0x2FBA
10:21:54 [INFO] Found netvar: m_iItemIDHigh => 0x2FD0
10:21:54 [INFO] Found netvar: m_iObserverMode => 0x3388
10:21:54 [INFO] Found netvar: m_iShotsFired => 0x103E0
10:21:54 [INFO] Found netvar: m_iState => 0x3268
10:21:54 [INFO] Found netvar: m_iTeamNum => 0xF4
10:21:54 [INFO] Found netvar: m_lifeState => 0x25F
10:21:54 [INFO] Found netvar: m_nFallbackPaintKit => 0x31D8
10:21:54 [INFO] Found netvar: m_nFallbackSeed => 0x31DC
10:21:54 [INFO] Found netvar: m_nFallbackStatTrak => 0x31E4
10:21:54 [INFO] Found netvar: m_iDefaultFOV => 0x333C
10:21:54 [INFO] Found netvar: m_iFOV => 0x31F4
10:21:54 [INFO] Found netvar: m_nForceBone => 0x268C
10:21:54 [INFO] Found netvar: m_nTickBase => 0x3440
10:21:54 [INFO] Found netvar: m_rgflCoordinateFrame => 0x474
10:21:54 [INFO] Found netvar: m_szCustomName => 0x304C
10:21:54 [INFO] Found netvar: m_szLastPlaceName => 0x35C4
10:21:54 [INFO] Found netvar: m_vecOrigin => 0x138
10:21:54 [INFO] Found netvar: m_vecVelocity => 0x114
10:21:54 [INFO] Found netvar: m_vecViewOffset => 0x108
10:21:54 [INFO] Found netvar: m_viewPunchAngle => 0x3030
10:21:54 [INFO] Found netvar: m_thirdPersonViewAngles => 0x31E4
10:21:54 [INFO] Found netvar: m_clrRender => 0x70
10:21:54 [INFO] Found netvar: m_bBombTicking => 0x2990
10:21:54 [INFO] Found netvar: m_bBombDefused => 0x29C0
10:21:54 [INFO] Found netvar: m_flC4Blow => 0x29A0
10:21:54 [INFO] Found netvar: m_hBombDefuser => 0x29C4
10:21:54 [INFO] Found netvar: m_flTimerLength => 0x29A4
10:21:54 [INFO] Found netvar: m_flDefuseLength => 0x29B8
10:21:54 [INFO] Found netvar: m_flDefuseCountDown => 0x29BC
10:21:54 [INFO] Found netvar: m_nBombSite => 0x2994
10:21:54 [INFO] Found netvar: cs_gamerules_data => 0x0
10:21:54 [INFO] Found netvar: m_SurvivalRules => 0xD00
10:21:54 [INFO] Found netvar: m_SurvivalGameRuleDecisionTypes => 0x1328
10:21:54 [INFO] Found netvar: m_bIsValveDS => 0x7C
10:21:54 [INFO] Found netvar: m_bFreezePeriod => 0x20
10:21:54 [INFO] Found netvar: m_bBombPlanted => 0x9A5
10:21:54 [INFO] Found netvar: m_bIsQueuedMatchmaking => 0x74
10:21:54 [INFO] Found netvar: m_flSimulationTime => 0x268
10:21:54 [INFO] Found netvar: m_flLowerBodyYawTarget => 0x9ADC
10:21:54 [INFO] Found netvar: m_angEyeAnglesX => 0x117D0
10:21:54 [INFO] Found netvar: m_angEyeAnglesY => 0x117D4
10:21:54 [INFO] Found netvar: m_flNextAttack => 0x2D80
10:21:54 [INFO] Found netvar: m_iMostRecentModelBoneCounter => 0x268C
10:21:54 [INFO] Found netvar: m_flLastBoneSetupTime => 0x28C0
10:21:54 [INFO] Found netvar: m_bStartedArming => 0x3400
10:21:54 [INFO] Found netvar: m_bUseCustomBloomScale => 0x9DA
10:21:54 [INFO] Found netvar: m_bUseCustomAutoExposureMin => 0x9D8
10:21:54 [INFO] Found netvar: m_bUseCustomAutoExposureMax => 0x9D9
10:21:54 [INFO] Found netvar: m_flCustomBloomScale => 0x9E4
10:21:54 [INFO] Found netvar: m_flCustomAutoExposureMin => 0x9DC
10:21:54 [INFO] Found netvar: m_flCustomAutoExposureMax => 0x9E0
10:21:54 [INFO] Found netvar: m_nViewModelIndex => 0x29D0
10:21:54 [INFO] Found netvar: m_nModelIndex => 0x258
10:21:54 [INFO] Finished netvar scanning: 94/94 items successful
